Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Public Class,"com.github.joffryferrater.accountservice.AccountServiceApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"com.github.joffryferrater.accountservice.AccountServiceApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
Package,"com.github.joffryferrater.accountservice.models",0,2,63,15,43,5,27,27,0,,"0,12",0,0,0,0,,,,,2,0,0,,,3,7,3,,3,0,0,0,,41,0,,25,0,,0,,,0,,,,,,,
Public Class,"com.github.joffryferrater.accountservice.models.Account",0,,31,4,22,5,8,8,0,,"0,23",0,0,0,0,1,12,10,0,,0,0,,,0,7,0,12,0,0,0,0,,21,0,,7,0,1,0,0,0,0,,,,,,,
Public Interface,"com.github.joffryferrater.accountservice.models.AccountRepository",0,,8,3,5,0,4,4,0,,"0,00",0,0,0,0,1,4,3,0,,0,0,,,3,0,3,15,3,0,0,0,,5,0,,3,0,2,0,0,0,0,,,,,,,
Abstract Method,"com.github.joffryferrater.accountservice.models.AccountRepository.findByEmail",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,0,,,0,,,,,,,
Abstract Method,"com.github.joffryferrater.accountservice.models.AccountRepository.findByFirstName",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,0,,,0,,,,,,,
Abstract Method,"com.github.joffryferrater.accountservice.models.AccountRepository.findByLastName",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,0,,,0,,,,,,,
Package,"com.github.joffryferrater.configservice",1,1,16,4,12,0,7,7,0,,"0,00",3,0,3,0,,,,,1,0,0,,,1,0,1,,0,0,0,1,,10,0,,5,1,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.configservice.ConfigServiceApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"com.github.joffryferrater.configservice.ConfigServiceApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
Package,"com.github.joffryferrater.customerservice",1,2,35,7,23,5,14,13,1,,"0,22",3,0,3,0,,,,,2,1,0,,,1,0,2,,0,0,0,2,,18,1,,10,1,,0,,,2,,,,,,,
Public Class,"com.github.joffryferrater.customerservice.CustomerServiceApplication",1,,13,1,7,5,3,2,1,,"0,71",3,0,3,0,1,5,3,0,,1,0,,,0,0,1,13,0,0,0,1,,4,1,,1,1,1,0,0,0,1,,,,,,,
Public Static Method,"com.github.joffryferrater.customerservice.CustomerServiceApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.customerservice.CustomerServiceApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"com.github.joffryferrater.customerservice.CustomerServiceApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
Package,"com.github.joffryferrater.customerservice.models",1,2,71,13,48,10,28,27,1,,"0,21",3,0,3,0,,,,,2,0,0,,,2,11,2,,1,0,0,1,,44,1,,25,1,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.customerservice.models.Customer",1,,40,4,31,5,14,13,1,,"0,16",3,0,3,0,1,9,7,0,,0,0,,,1,11,1,13,0,0,0,1,,28,1,,12,1,1,0,100,100,1,,,,,,,
Public Constructor,"com.github.joffryferrater.customerservice.models.Customer.Customer",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,0,,,1,,,,,,,
Public Interface,"com.github.joffryferrater.customerservice.models.CustomerRepository",0,,7,2,5,0,2,2,0,,"0,00",0,0,0,0,1,4,3,0,,0,0,,,1,0,1,13,1,0,0,0,,4,0,,1,0,2,0,0,0,0,,,,,,,
Abstract Method,"com.github.joffryferrater.customerservice.models.CustomerRepository.findById",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,,0,,,0,,,,,,,
Package,"com.github.joffryferrater.foodtrayservice",1,3,108,21,81,6,52,45,11,,"0,07",4,0,4,0,,,,,3,1,0,,,6,3,7,,0,0,0,7,,64,11,,42,1,,0,,,7,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.FoodTrayController",1,,46,8,33,5,18,12,10,,"0,15",5,0,5,0,1,13,10,0,,0,0,,,5,3,5,17,0,0,0,5,,21,10,,12,1,1,0,60,60,5,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayController.addFoodTrayItem",,,5,0,5,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,,,0,,,1,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayController.getItem",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,4,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayController.getItems",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayController.getPrice",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,4,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayController.getTrayItem",,,7,0,7,0,5,4,4,1,"0,00",,,,,,,,,,,,,,,,,,,,,,5,5,4,6,4,,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.FoodTrayServiceApplication",1,,14,1,12,1,3,2,1,,"0,08",3,0,3,0,1,10,8,0,,1,0,,,0,0,1,13,0,0,0,1,,9,1,,1,1,1,0,0,0,1,,,,,,,
Public Static Method,"com.github.joffryferrater.foodtrayservice.FoodTrayServiceApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Class,"com.github.joffryferrater.foodtrayservice.FoodTrayServiceApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"com.github.joffryferrater.foodtrayservice.FoodTrayServiceApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
