MS_system,Microservice,AVG_in_degree,AVG_out_degree,CM_in_degree,Clustering & Authority Score,Clustering & Betweenness Centrality,Clustering & Closeness Centrality,Clustering & Degree Centrality,Clustering & Eigenvector Centrality,Clustering & Hub Score,Clustering & In-degree Centrality,Clustering & Out-degree Centrality,Clustering & PageRank Centrality,ER_in_degree,ER_out_degree,LOUBAR_in_degree,LOUBAR_out_degree,CM_out_degree,Arcan_abs,Arcan_norm,ScaleFree,Int. Clustering & Degree,Int. Clustering & In-degree,Int. Clustering & Out-degree,Int. Clustering & Eigenvector Centrality,Int. Clustering & Betweenness Centrality,Int. Clustering & Closeness Centrality,Int. Clustering & PageRank Centrality,Int. Clustering & Hub Score,Int. Clustering & Authority Score
train-ticket_v0.0.1,ts-sso-service,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,,1.0,1.0,-0.0909090909090909,0.28469939000215094,-0.0909090909090909,0.2660409765672923,0.021479290392712,-0.0909090909090909,-0.0037671834230889045
train-ticket_v0.0.1,ts-admin-route-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,0.0,1.0,8.001348288584478e-10,0.0,0.0,0.0133670045523634,0.0045107858795544,-0.0
train-ticket_v0.0.1,mail-server,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,4.728796838553426e-07,0.0,0.0601503759398496,0.0282700236318735,-0.0,3.4588190222525597e-18
train-ticket_v1.0.0,ts-contacts-service,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,1.0,1.0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.0550241609237584
train-ticket_v1.0.0,ts-notification-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,1.0,8.402494063762365e-11,0.0008403361344537,0.0285714285714285,0.0180853026430538,3.3057546134523054e-20,0.0068901159593419
train-ticket_v1.0.0,ts-cancel-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,-0.1,1.0,-0.09999999999987073,-0.1,-0.1,-0.0845425159082441,-0.05959711138512261,-0.1
train-ticket_v1.0.0,ts-config-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,0.0038458280868001,0.0,0.1503105590062111,0.028198268465005,-0.0,0.0132642894227781
train-ticket_v1.0.0,ts-assurance-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,1.679206121358046e-10,0.0,0.0571428571428571,0.0178464100474813,-0.0,0.046283396941874
train-ticket_v1.0.0,ts-order-other-service,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,1.0,1.0,0.9285714285714286,-0.0675826341935027,-0.0686974789915967,0.1758241758241758,-0.015567581346641296,-0.0533518940662598,-0.021061998554221695
train-ticket_v1.0.0,ts-route-service,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,1.0,1.0,-0.1666666666666666,-0.1627971443448436,-0.1666666666666666,0.06380952380952379,-0.1151089917255183,-0.1666666666666666,-0.0983594679917063
train-ticket_v1.0.0,ts-price-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,0.003845773722405,0.0,0.1382857142857143,0.0246464349994035,-0.0,0.0174821861072827
train-ticket_v1.0.0,ts-preserve-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,,1.0,-0.0636363636363636,1.0,-0.06363636363623433,-0.0636363636363636,-0.0636363636363636,-0.0481788795446077,0.0753945781035747,-0.0636363636363636
train-ticket_v1.0.0,ts-security-service,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,1.0,1.0,-0.16666666649874598,-0.1658263305322129,-0.1095238095238095,-0.1488202566191853,-0.1428716171623676,-0.1203832697247926
train-ticket_v1.0.0,ts-consign-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,1.0,1.679206121358046e-10,0.0016806722689075,0.0571428571428571,0.0178464100474813,-2.6446036907618443e-19,0.046283396941874
train-ticket_v1.0.0,ts-train-service,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,1.0,1.0,-0.1666666666666666,-0.1627971715270412,-0.1666666666666666,0.06380952380952379,-0.12154702913947371,-0.1666666666666666,-0.091258099269012
train-ticket_v1.0.0,ts-order-service,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,1.0,1.0,0.9166666666666667,-0.0794873960143689,-0.0797619047619048,0.1738095238095238,-0.025282494458655,-0.0652566559710217,-0.018103941291588405
train-ticket_v1.0.0,ts-food-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,1.0,1.0,-0.04999999983207939,-0.0457983193277311,0.007142857142857097,-0.0321535899525187,-0.0345554846088048,-0.003716603058126003
train-ticket_v1.0.0,ts-station-food-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,5.4532315742957194e-08,0.0,0.0761904761904761,0.0336530294817509,-0.0,0.0027296561758458
train-ticket_v1.0.0,ts-rebook-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,-0.1666666666666666,1.0,-0.16666666666653734,-0.1666666666666666,-0.1666666666666666,-0.1512091825749107,-0.0861738069082337,-0.1666666666666666
train-ticket_v1.0.0,ts-train-food-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0205139367252615,-0.0,0.0026338340061653
train-ticket_v1.0.0,ts-admin-basic-info-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,0.0,1.0,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0512548868049436,-0.0
train-ticket_v1.0.0,ts-food-delivery-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,0.0,1.0,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0005618907535493,-0.0
train-ticket_v1.0.0,ts-consign-price-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0306268419922725,-0.0,-1.2847441876473058e-18
train-ticket_v1.0.0,ts-basic-service,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,,1.0,1.0,1.0,-0.14283342152368875,-0.1298319327731092,0.0224489795918367,-0.1119830161772161,-0.0915983967704043,-0.07529480595028619
train-ticket_v1.0.0,ts-preserve-other-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,,1.0,-0.0545454545454545,1.0,-0.05454545454532523,-0.0545454545454545,-0.0545454545454545,-0.0390879704536986,0.0778243961534173,-0.0545454545454545
train-ticket_v1.0.0,ts-station-service,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,,1.0,1.0,-0.0714285714285714,0.9285268725001367,-0.0714285714285714,0.2551020408163265,0.0616241100821342,-0.0714285714285714,0.016387634282445107
train-ticket_v1.0.0,ts-user-service,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,1.0,1.0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.053173512901216
train-ticket_v1.0.0,ts-route-plan-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,0.6666666666666667,1.0,-0.33333333324930836,-0.3330532212885154,-0.3047619047619048,-0.3152480306902795,-0.29419323239079503,-0.3228173881720232
train-ticket_v1.0.0,ts-payment-service,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0212019710240707,-0.0,0.0042055255337436
train-ticket_v1.0.0,ts-inside-payment-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,1.0,1.0,-0.14999999983207937,-0.1478991596638656,-0.09285714285714289,-0.1297248485641979,-0.1253392568848587,-0.1293830155753565
train-ticket_v1.0.0,ts-seat-service,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,,1.0,1.0,1.0,-0.11108738960986572,-0.0917833800186742,0.0817460317460317,-0.07541931708713831,-0.0845856512184958,-0.019305960577642806
train-ticket_v1.0.0,ts-execute-service,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,0.0,1.0,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.023795049504299,-0.0
train-ticket_v1.0.0,ts-travel-plan-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,-0.3,1.0,-0.2999999999998707,-0.3,-0.3,-0.2845425159082441,-0.2383356443433281,-0.3
train-ticket_v1.0.0,ts-travel2-service,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,,1.0,1.0,1.0,-0.17857140105351896,-0.1705182072829131,-0.0642857142857143,-0.1515397162609077,-0.11618273683379599,-0.1264023664200254
train-ticket_v1.0.0,ts-travel-service,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,,1.0,1.0,1.0,-0.1555554735054595,-0.1382586367880485,0.019444444444444486,-0.12127754181878089,-0.093166863817923,-0.0858898402305919
train-ticket_v1.0.0,ts-admin-order-service,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,0.0,1.0,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.023795049504299,-0.0
train-ticket_v1.0.0,ts-admin-travel-service,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,1.0,-0.2,1.0,-0.19999999999987075,-0.2,-0.2,-0.1845425159082441,-0.12726061590542462,-0.2
train-ticket_v1.0.0,ts-admin-route-service,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1.0,0.0,1.0,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0321374897371246,-0.0
train-ticket_v1.0.0,mail-server,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,1.0,0.0,2.7266222506048345e-08,0.0,0.038095238095238,0.0308298685066752,-0.0,1.6059302345591322e-19
website,authserver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,1.0,0.5,0.5,-0.09535259285677222,-0.4166666666666667,0.0,-0.326409382240255,0.4306511916543596,-1.0
website,backend,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,1.0,0.5,0.5,-0.09535259285677222,-0.4166666666666667,0.0,-0.326409382240255,0.4306511916543596,-1.0
website,registry,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,1.0,1.0,0.6666666666666667,0.3090058141127296,0.3333333333333333,0.4166666666666667,-0.0007277871110470402,-0.3333333333333334,1.0
website,gateway,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,1.0,0.6666666666666667,1.0,0.17649151055208473,0.3333333333333333,0.26666666666666666,-0.01312011507510974,-1.0,-0.3333333333333351
