Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"ItemRepository.java",0,,16,6,10,0,8,8,0,,"0,00",0,0,0,0,,,,,1,0,0,0,2,2,0,2,,2,0,0,0,,9,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"Order.java",1,,100,24,76,0,50,32,18,,"0,00",3,0,3,0,,,,,1,0,0,17,17,15,3,15,,0,0,0,15,,40,20,,34,1,,0,,,17,,,,0,0,"0,00","0,00"
File,"OrderApp.java",1,,19,4,15,0,9,8,1,,"0,00",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,12,1,,7,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"OrderController.java",1,,82,18,64,0,43,27,16,,"0,00",5,0,5,0,,,,,1,0,0,9,9,9,4,9,,0,1,0,8,,38,16,,33,1,,0,,,9,,,,0,0,"0,00","0,00"
File,"OrderLine.java",1,,64,17,47,0,30,21,9,,"0,00",3,0,3,0,,,,,1,0,0,9,9,9,3,9,,0,0,0,9,,28,9,,20,1,,0,,,9,,,,0,0,"0,00","0,00"
File,"OrderRepository.java",0,,9,3,6,0,4,4,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,5,0,,3,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"OrderService.java",2,,39,8,31,0,22,12,10,,"0,00",7,0,7,0,,,,,1,0,0,3,3,3,3,3,,0,1,0,2,,15,10,,16,3,,1,,,5,,,,0,0,"0,00","0,00"
File,"OrderTestApp.java",1,,19,4,15,0,10,8,3,,"0,00",5,0,5,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,11,3,,8,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"OrderWebIntegrationTest.java",1,,110,18,92,1,69,48,30,,"0,01",7,0,7,0,,,,,1,0,0,7,7,6,7,6,,0,1,0,5,,61,32,,61,1,,1,,,7,,,,0,0,"0,00","0,00"
File,"RepositoryTest.java",1,,30,7,23,0,15,13,2,,"0,00",5,1,4,0,,,,,1,0,0,2,2,1,1,1,,0,0,0,1,,18,3,,13,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"SpringRestDataConfig.java",1,,23,5,18,0,11,9,2,,"0,00",7,1,7,0,,,,,2,0,0,2,2,2,0,2,,0,0,0,2,,10,5,,8,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"SpringRestDataConfig.java",1,,23,5,18,0,11,9,2,,"0,00",7,1,7,0,,,,,2,0,0,2,2,2,0,2,,0,0,0,2,,10,5,,8,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"SpringRestDataConfig.java",1,,26,6,20,0,13,11,2,,"0,00",7,1,7,0,,,,,2,0,0,2,2,2,0,2,,0,0,0,2,,12,5,,10,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"TurbineApplication.java",1,,19,4,15,0,9,8,1,,"0,00",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,12,1,,7,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"ZuulApplication.java",1,,15,4,11,0,7,6,1,,"0,00",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,8,1,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
Package,"com",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.ewolff",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.ewolff.microservice",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"com.ewolff.microservice.catalog",1,7,294,72,222,1,153,115,50,,"0,00",5,0,5,0,,,,,8,2,0,,,25,9,27,,2,2,0,23,,148,54,,121,1,,0,,,26,,,,,,,
Public Class,"com.ewolff.microservice.catalog.CatalogApp",1,,26,5,21,0,11,5,6,,"0,00",5,0,5,0,1,11,9,0,,1,0,,,2,1,3,15,0,0,0,3,,11,6,,7,1,1,0,33,33,3,,,,,,,
Public Constructor,"com.ewolff.microservice.catalog.CatalogApp.CatalogApp",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogApp.generateTestData",,,7,0,7,0,5,1,4,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,4,2,4,,,0,,,1,,,,,,,
Public Static Method,"com.ewolff.microservice.catalog.CatalogApp.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Class,"com.ewolff.microservice.catalog.CatalogTestApp",1,,11,2,9,0,5,3,3,,"0,00",5,0,5,0,1,5,3,0,,1,0,,,0,0,1,13,0,0,0,1,,5,3,,3,1,1,0,0,0,1,,,,,,,
Public Static Method,"com.ewolff.microservice.catalog.CatalogTestApp.main",,,5,0,5,0,4,2,3,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,3,2,3,,,0,,,1,,,,,,,
Public Class,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest",1,,72,19,53,1,35,23,23,,"0,02",7,1,6,0,1,19,15,0,,0,0,,,7,4,7,19,0,2,0,5,,33,23,,27,1,1,0,71,46,7,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.FormReturned",,,8,1,7,0,5,3,4,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,4,4,4,4,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.IsItemReturnedAsHTML",,,8,1,7,0,5,3,4,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,4,4,5,4,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.IsItemReturnedAsJON",,,7,1,6,0,4,3,3,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,4,3,5,3,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.SearchWorks",,,8,1,7,0,5,3,4,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,4,4,4,4,,,0,,,1,,,,,,,
Private Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.catalogURL",,,3,0,3,1,2,1,1,1,"0,33",,,,,,,,,,,,,,,,,,,,,,5,1,1,1,1,,,0,,,1,,,,,,,
Private Generic Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.getForMediaType",,,10,3,7,0,6,4,5,1,"0,00",,,,,,,,,,,,,,,,,,,,,,8,4,5,5,5,,,0,,,1,,,,,,,
Generic Parameter,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.getForMediaType.T",0,,,,,,,,,,,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,,0,0,0,0,,,,,,0,1,0,0,0,0,,,,,,,
Public Method,"com.ewolff.microservice.catalog.CatalogWebIntegrationTest.setup",,,5,0,5,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,,,0,,,1,,,,,,,
Public Class,"com.ewolff.microservice.catalog.Item",1,,65,16,49,0,29,15,14,,"0,00",4,0,4,0,1,10,7,0,,0,0,,,11,3,11,23,0,0,0,11,,23,14,,17,1,1,0,73,73,11,,,,,,,
Public Constructor,"com.ewolff.microservice.catalog.Item.Item",,,5,0,5,0,4,1,3,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,3,4,3,,,0,,,1,,,,,,,
Public Constructor,"com.ewolff.microservice.catalog.Item.Item",,,4,0,4,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.equals",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.getId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.getName",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.getPrice",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.hashCode",,,5,1,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.setId",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.setName",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.setPrice",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.Item.toString",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,,,0,,,1,,,,,,,
Public Interface,"com.ewolff.microservice.catalog.ItemRepository",0,,8,3,5,0,3,3,0,,"0,00",0,0,0,0,1,4,2,0,,0,0,,,2,0,2,14,2,0,0,0,,4,0,,2,0,2,0,0,0,0,,,,,,,
Abstract Method,"com.ewolff.microservice.catalog.ItemRepository.findByName",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,,,0,,,0,,,,,,,
Abstract Method,"com.ewolff.microservice.catalog.ItemRepository.findByNameContaining",,,1,0,1,0,1,1,0,0,"0,00",,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,,,0,,,0,,,,,,,
Public Class,"com.ewolff.microservice.catalog.RepositoryTest",1,,17,4,13,0,5,3,2,,"0,00",8,2,6,0,1,10,7,0,,0,0,,,1,1,1,13,0,0,0,1,,8,3,,3,1,1,0,0,0,2,,,,,,,
Public Method,"com.ewolff.microservice.catalog.RepositoryTest.AreAllIPodReturned",,,8,2,6,0,3,1,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,2,2,3,6,2,,,0,,,2,,,,,,,
Lambda Method,"com.ewolff.microservice.catalog.RepositoryTest.AreAllIPodReturned.(lambda_expr_1)",,,1,0,1,0,0,0,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,0,1,3,0,,,0,,,1,,,,,,,
Class,"com.ewolff.microservice.catalog.SpringRestDataConfig",1,,13,2,11,0,5,3,2,,"0,00",10,1,9,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,4,5,,2,1,2,0,0,0,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.SpringRestDataConfig.repositoryRestConfigurer",,,10,1,9,0,4,2,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,5,1,2,,,0,,,1,,,,,,,
Anonymous Class,"com.ewolff.microservice.catalog.SpringRestDataConfig.repositoryRestConfigurer.(Anon_1)",1,,5,0,5,0,2,1,1,,"0,00",4,0,4,0,1,4,2,0,,0,0,,,1,0,1,13,0,0,0,1,,0,4,,1,1,2,0,0,0,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.SpringRestDataConfig.repositoryRestConfigurer.(Anon_1).configureRepositoryRestConfiguration",,,4,0,4,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,,,0,,,1,,,,,,,
Package,"com.ewolff.microservice.catalog.cdc",1,3,199,43,156,2,108,75,41,,"0,01",5,0,5,0,,,,,4,0,0,,,20,9,20,,0,1,1,18,,92,48,,83,2,,1,,,22,,,,,,,
Public Class,"com.ewolff.microservice.catalog.cdc.CatalogClient",1,,69,12,57,2,35,18,21,,"0,04",7,0,7,0,1,20,15,0,,0,0,,,7,5,7,19,0,1,1,5,,25,27,,25,2,1,1,69,31,8,,,,,,,
Public Constructor,"com.ewolff.microservice.catalog.cdc.CatalogClient.CatalogClient",,,11,0,11,0,6,1,5,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,5,5,7,5,,,0,,,1,,,,,,,
Public Static Class,"com.ewolff.microservice.catalog.cdc.CatalogClient.ItemPagedResources",0,,2,0,2,0,1,1,0,,"0,00",0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,0,,1,0,,0,0,2,0,0,0,0,,,,,,,
Private Method,"com.ewolff.microservice.catalog.cdc.CatalogClient.catalogURL",,,10,0,10,2,5,2,4,2,"0,20",,,,,,,,,,,,,,,,,,,,,,6,2,7,4,3,,,1,,,2,,,,,,,
Public Method,"com.ewolff.microservice.catalog.cdc.CatalogClient.findAll",,,5,0,5,0,3,2,2,1,"0,00",,,,,,,,,,,,,,,,,,,,,,3,3,3,4,2,,,0,,,1,,,,,,,
Public Method,"com.ewolff.microservice.catalog.cdc.CatalogClient.getOne",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,,,0,,,1,,,,,,,
