MS_system,Microservice,CountDeclMethodPublic,Degree Centrality,Norm. Degree Centrality,In-degree Centrality,Norm. In-degree Centrality,Out-degree Centrality,Norm. Out-degree Centrality,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,PageRank Centrality,Hub Score,Authority Score,Clustering Coefficient
train-ticket_v1.0.0,ts-cancel-service,29.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0404028886148774,-0.0,0.1
train-ticket_v1.0.0,ts-config-service,37.0,2,0.0571428571428571,2,0.0571428571428571,0,0.0,0.0038458280868001,0.0,0.1503105590062111,0.028198268465005,-0.0,0.0132642894227781,0.0
train-ticket_v1.0.0,ts-consign-price-service,30.0,1,0.0285714285714285,1,0.0285714285714285,0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0306268419922725,-0.0,-1.2847441876473058e-18,0.0
train-ticket_v1.0.0,ts-consign-service,36.0,3,0.0857142857142857,2,0.0571428571428571,1,0.0285714285714285,1.679206121358046e-10,0.0016806722689075,0.0571428571428571,0.0178464100474813,-2.6446036907618443e-19,0.046283396941874,0.0
train-ticket_v1.0.0,ts-contacts-service,52.0,3,0.0857142857142857,3,0.0857142857142857,0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.0550241609237584,0.0
train-ticket_v1.0.0,ts-food-delivery-service,34.0,1,0.0285714285714285,0,0.0,1,0.0285714285714285,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0005618907535493,-0.0,0.0
train-ticket_v1.0.0,ts-food-service,57.0,5,0.1428571428571428,2,0.0571428571428571,3,0.0857142857142857,1.679206121358046e-10,0.0042016806722689,0.0571428571428571,0.0178464100474813,0.0154445153911952,0.046283396941874,0.05
train-ticket_v1.0.0,ts-inside-payment-service,72.0,5,0.1428571428571428,2,0.0571428571428571,3,0.0857142857142857,1.679206121358046e-10,0.0021008403361344,0.0571428571428571,0.0202751514358021,0.0246607431151413,0.0206169844246435,0.15
train-ticket_v1.0.0,ts-notification-service,45.0,2,0.0571428571428571,1,0.0285714285714285,1,0.0285714285714285,8.402494063762365e-11,0.0008403361344537,0.0285714285714285,0.0180853026430538,3.3057546134523054e-20,0.0068901159593419,0.0
train-ticket_v1.0.0,ts-order-service,112.0,9,0.2571428571428571,8,0.2285714285714285,1,0.0285714285714285,0.0038459373189644,0.0035714285714285,0.2571428571428571,0.0580508388746783,0.0180766773623116,0.0652293920417449,0.0833333333333333
train-ticket_v1.0.0,ts-preserve-other-service,21.0,11,0.3142857142857143,0,0.0,11,0.3142857142857143,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.1323698506988718,-0.0,0.0545454545454545
train-ticket_v1.0.0,ts-preserve-service,21.0,11,0.3142857142857143,0,0.0,11,0.3142857142857143,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.1390309417399383,-0.0,0.0636363636363636
train-ticket_v1.0.0,ts-price-service,40.0,2,0.0571428571428571,2,0.0571428571428571,0,0.0,0.003845773722405,0.0,0.1382857142857143,0.0246464349994035,-0.0,0.0174821861072827,0.0
train-ticket_v1.0.0,ts-rebook-service,23.0,6,0.1714285714285714,0,0.0,6,0.1714285714285714,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0804928597584329,-0.0,0.1666666666666666
train-ticket_v1.0.0,ts-route-plan-service,21.0,4,0.1142857142857142,1,0.0285714285714285,3,0.0857142857142857,8.402494063762365e-11,0.0002801120448179,0.0285714285714285,0.0180853026430538,0.0391401009425383,0.0105159451613101,0.3333333333333333
train-ticket_v1.0.0,ts-route-service,41.0,6,0.1999999999999999,6,0.1999999999999999,0,0.0,0.003869522321823,0.0,0.2304761904761904,0.0515576749411483,-0.0,0.0683071986749603,0.1666666666666666
train-ticket_v1.0.0,ts-seat-service,19.0,9,0.2571428571428571,6,0.1714285714285714,3,0.0857142857142857,2.3721501245379898e-05,0.0193277310924369,0.1928571428571428,0.0356917940239728,0.0265254598926153,0.0918051505334683,0.1111111111111111
train-ticket_v1.0.0,ts-security-service,35.0,4,0.1142857142857142,2,0.0571428571428571,2,0.0571428571428571,1.679206121358046e-10,0.0008403361344537,0.0571428571428571,0.0178464100474813,0.023795049504299,0.046283396941874,0.1666666666666666
train-ticket_v1.0.0,ts-train-food-service,13.0,1,0.0285714285714285,1,0.0285714285714285,0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0205139367252615,-0.0,0.0026338340061653,0.0
train-ticket_v1.0.0,ts-train-service,46.0,6,0.1999999999999999,6,0.1999999999999999,0,0.0,0.0038694951396254,0.0,0.2304761904761904,0.0451196375271929,-0.0,0.0754085673976546,0.1666666666666666
train-ticket_v1.0.0,ts-travel-plan-service,32.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0616643556566719,-0.0,0.3
train-ticket_v1.0.0,ts-travel-service,74.0,10,0.2857142857142857,6,0.1714285714285714,4,0.1142857142857142,8.20500959943606e-08,0.017296918767507,0.175,0.0342780137367746,0.0623886917376325,0.0696657153249636,0.1555555555555555
train-ticket_v1.0.0,ts-travel2-service,69.0,8,0.2285714285714285,4,0.1142857142857142,4,0.1142857142857142,2.7517909520542843e-08,0.0080532212885154,0.1142857142857142,0.0270317123105208,0.0623886917376325,0.0521690621514031,0.1785714285714285
train-ticket_v1.0.0,ts-user-service,47.0,3,0.0857142857142857,3,0.0857142857142857,0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.053173512901216,0.0
website,authserver,24.0,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.4046474071432278,0.0833333333333333,0.5,0.173590617759745,0.9306511916543596,-6.209929224853537,0.5
website,backend,473.0,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.4046474071432278,0.0833333333333333,0.5,0.173590617759745,0.9306511916543596,-6.209929224853538,0.5
website,gateway,3.0,3,1.0,1,0.3333333333333333,2,0.6666666666666666,0.509824843885418,0.6666666666666666,0.6,0.3202132182582236,-0.8613023833087191,-1.7805812205749944e-15,0.3333333333333333
website,registry,1.0,3,1.0,2,0.6666666666666666,1,0.3333333333333333,0.6423391474460629,0.6666666666666666,0.75,0.3326055462222863,-1.2348118580950184e-16,13.419858449707077,0.3333333333333333
