MS_system,Microservice,CountDeclMethodPublic,Degree Centrality,Norm. Degree Centrality,In-degree Centrality,Norm. In-degree Centrality,Out-degree Centrality,Norm. Out-degree Centrality,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,PageRank Centrality,Hub Score,Authority Score,Subgraph Centrality,Clustering Coefficient
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-notification-service,60.0,4,0.1052631578947368,3,0.0789473684210526,1,0.0263157894736842,4.8808224560365315e-08,0.0021337126600284,0.0789473684210526,0.0175329847930277,-5.75152717636987e-19,0.048259122177689,22.353120953283696,0.0
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-order-service,314.0,11,0.2894736842105263,9,0.2368421052631578,2,0.0526315789473684,0.2655926792044547,0.0078236130867709,0.2929061784897025,0.0529913899559551,0.030694948887739,0.0770234257384629,175.44097165768488,0.1272727272727272
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-preserve-other-service,442.0,12,0.3157894736842105,0,0.0,12,0.3157894736842105,8.001348288584478e-10,0.0,0.0,0.0133670045523634,0.1204848219757972,-0.0,177.36556384066728,0.0833333333333333
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-preserve-service,442.0,12,0.3157894736842105,0,0.0,12,0.3157894736842105,8.001348288584478e-10,0.0,0.0,0.0133670045523634,0.1213107446163909,-0.0,181.3024785868081,0.0909090909090909
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-price-service,71.0,3,0.0789473684210526,3,0.0789473684210526,0,0.0,0.265587110266046,0.0,0.1588345864661654,0.0332461361909914,-0.0,0.0097761019826507,8.281286615639653,0.1666666666666666
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-rebook-service,317.0,8,0.2105263157894736,0,0.0,8,0.2105263157894736,8.001348288584478e-10,0.0,0.0,0.0133670045523634,0.0969002995950954,-0.0,146.88834810727178,0.25
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-route-plan-service,181.0,5,0.131578947368421,1,0.0263157894736842,4,0.1052631578947368,1.6802831406027405e-08,0.0002370791844476,0.0263157894736842,0.0152606319344836,0.0432192340212616,0.0106181509387396,46.3153263339015,0.25
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-route-service,76.0,5,0.131578947368421,5,0.131578947368421,0,0.0,0.330030971151111,0.0,0.2117794486215539,0.0449008181961476,-0.0,0.0271266944014656,26.61683236243881,0.1
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-seat-service,77.0,11,0.2894736842105263,6,0.1578947368421052,5,0.131578947368421,0.2200229707589054,0.0135135135135135,0.1776315789473684,0.030075434467143,0.0503283851752186,0.0810927333507322,166.38773154237745,0.1886792452830188
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-security-service,134.0,4,0.1052631578947368,2,0.0526315789473684,2,0.0526315789473684,3.280552798319636e-08,0.0007112375533428,0.0526315789473684,0.0152606319344836,0.02559268045026,0.0396188326919852,49.642782723801346,0.1666666666666666
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-train-service,36.0,4,0.1052631578947368,4,0.1052631578947368,0,0.0,0.330030803122797,0.0,0.2021531100478469,0.0325685503721102,-0.0,0.0244806614770405,20.659749369876405,0.0
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-travel-plan-service,203.0,6,0.1578947368421052,0,0.0,6,0.1578947368421052,8.001348288584478e-10,0.0,0.0,0.0133670045523634,0.0648030658135291,-0.0,74.36071187579999,0.3
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-travel-service,268.0,12,0.3157894736842105,7,0.1842105263157894,5,0.131578947368421,0.1555799180100174,0.0210407776197249,0.1937799043062201,0.0359880785813098,0.0457184502035019,0.0700803871169108,153.0581323504831,0.1153846153846153
train-ticket_v0.0.1,train-ticket_v0.0.1_ts-travel2-service,266.0,11,0.2894736842105263,6,0.1578947368421052,5,0.131578947368421,0.1555795979560859,0.013217164532954,0.1639676113360323,0.0316642700614954,0.0456953164985957,0.0652526230179811,131.73234315103963,0.1296296296296296
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-admin-basic-info-service,89.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0512548868049436,-0.0,12.86253695121188,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-admin-order-service,49.0,2,0.0571428571428571,0,0.0,2,0.0571428571428571,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0237950495042989,-0.0,6.432437117634174,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-admin-route-service,22.0,2,0.0571428571428571,0,0.0,2,0.0571428571428571,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0321374897371246,-0.0,6.036703763488904,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-admin-travel-service,34.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0727393840945754,-0.0,35.79718626177077,0.2
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-assurance-service,59.0,2,0.0571428571428571,2,0.0571428571428571,0,0.0,1.679206121358046e-10,0.0,0.0571428571428571,0.0178464100474813,-0.0,0.046283396941874,8.981459248546614,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-cancel-service,29.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0404028886148774,-0.0,14.872778211740506,0.1
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-config-service,37.0,2,0.0571428571428571,2,0.0571428571428571,0,0.0,0.0038458280868001,0.0,0.1503105590062111,0.028198268465005,-0.0,0.0132642894227781,5.094163862480831,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-consign-price-service,30.0,1,0.0285714285714285,1,0.0285714285714285,0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0306268419922725,-0.0,6.851969000785629e-18,1.7625693155731017,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-consign-service,36.0,3,0.0857142857142857,2,0.0571428571428571,1,0.0285714285714285,1.679206121358046e-10,0.0016806722689075,0.0571428571428571,0.0178464100474813,1.41045530173965e-18,0.046283396941874,9.958915942203546,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-contacts-service,52.0,3,0.0857142857142857,3,0.0857142857142857,0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.0550241609237584,11.962054753755886,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-food-delivery-service,34.0,1,0.0285714285714285,0,0.0,1,0.0285714285714285,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0005618907535493,-0.0,1.5990762102232428,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-food-service,57.0,5,0.1428571428571428,2,0.0571428571428571,3,0.0857142857142857,1.679206121358046e-10,0.0042016806722689,0.0571428571428571,0.0178464100474813,0.0154445153911952,0.046283396941874,20.7789804017349,0.05
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-inside-payment-service,72.0,5,0.1428571428571428,2,0.0571428571428571,3,0.0857142857142857,1.679206121358046e-10,0.0021008403361344,0.0571428571428571,0.0202751514358021,0.0246607431151413,0.0206169844246435,17.075194382666115,0.15
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-notification-service,45.0,2,0.0571428571428571,1,0.0285714285714285,1,0.0285714285714285,8.402494063762365e-11,0.0008403361344537,0.0285714285714285,0.0180853026430538,3.526138254349125e-19,0.0068901159593419,2.6013917891190386,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-order-service,112.0,9,0.2571428571428571,8,0.2285714285714285,1,0.0285714285714285,0.0038459373189644,0.0035714285714285,0.2571428571428571,0.0580508388746783,0.0180766773623116,0.0652293920417449,53.16418552382257,0.0833333333333333
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-preserve-other-service,21.0,11,0.3142857142857143,0,0.0,11,0.3142857142857143,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.1323698506988718,-0.0,78.25189828213092,0.0545454545454545
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-preserve-service,21.0,11,0.3142857142857143,0,0.0,11,0.3142857142857143,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.1390309417399383,-0.0,83.99939571638457,0.0636363636363636
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-price-service,40.0,2,0.0571428571428571,2,0.0571428571428571,0,0.0,0.003845773722405,0.0,0.1382857142857143,0.0246464349994035,-0.0,0.0174821861072827,5.05986802118967,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-rebook-service,23.0,6,0.1714285714285714,0,0.0,6,0.1714285714285714,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0804928597584329,-0.0,41.12442466093225,0.1666666666666666
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-route-plan-service,21.0,4,0.1142857142857142,1,0.0285714285714285,3,0.0857142857142857,8.402494063762365e-11,0.0002801120448179,0.0285714285714285,0.0180853026430538,0.0391401009425383,0.0105159451613101,24.393796878014893,0.3333333333333333
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-route-service,41.0,6,0.1999999999999999,6,0.1999999999999999,0,0.0,0.003869522321823,0.0,0.2304761904761904,0.0515576749411483,-0.0,0.0683071986749603,48.91876868783647,0.1666666666666666
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-seat-service,19.0,9,0.2571428571428571,6,0.1714285714285714,3,0.0857142857142857,2.3721501245379898e-05,0.0193277310924369,0.1928571428571428,0.0356917940239728,0.0265254598926153,0.0918051505334683,81.68642107617592,0.1111111111111111
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-security-service,35.0,4,0.1142857142857142,2,0.0571428571428571,2,0.0571428571428571,1.679206121358046e-10,0.0008403361344537,0.0571428571428571,0.0178464100474813,0.0237950495042989,0.046283396941874,24.041711766019752,0.1666666666666666
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-train-food-service,13.0,1,0.0285714285714285,1,0.0285714285714285,0,0.0,5.4448420071459114e-08,0.0,0.0514285714285714,0.0205139367252615,-0.0,0.0026338340061653,2.0201898350183236,0.0
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-train-service,46.0,6,0.1999999999999999,6,0.1999999999999999,0,0.0,0.0038694951396254,0.0,0.2304761904761904,0.0451196375271929,-0.0,0.0754085673976546,52.61160673573367,0.1666666666666666
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-travel-plan-service,32.0,5,0.1428571428571428,0,0.0,5,0.1428571428571428,1.2926913944249798e-13,0.0,0.0,0.0154574840917559,0.0616643556566719,-0.0,36.03156252272678,0.3
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-travel-service,74.0,10,0.2857142857142857,6,0.1714285714285714,4,0.1142857142857142,8.20500959943606e-08,0.017296918767507,0.175,0.0342780137367746,0.0623886917376325,0.0696657153249636,97.71209267419673,0.1555555555555555
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-travel2-service,69.0,8,0.2285714285714285,4,0.1142857142857142,4,0.1142857142857142,2.7517909520542843e-08,0.0080532212885154,0.1142857142857142,0.0270317123105208,0.0623886917376325,0.052169062151403,70.1692856597961,0.1785714285714285
train-ticket_v1.0.0,train-ticket_v1.0.0_ts-user-service,47.0,3,0.0857142857142857,3,0.0857142857142857,0,0.0,2.518162836339866e-10,0.0,0.0857142857142857,0.0204742285987792,-0.0,0.053173512901216,12.049410410090733,0.0
website,website_authserver,24.0,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.4046474071432278,0.0833333333333333,0.5,0.173590617759745,0.2343724148492264,0.3469409805793035,3.018586034359641,0.5
website,website_backend,473.0,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.4046474071432278,0.0833333333333333,0.5,0.173590617759745,0.2343724148492264,0.3469409805793035,3.0185860343596342,0.5
website,website_gateway,3.0,3,1.0,1,0.3333333333333333,2,0.6666666666666666,0.509824843885418,0.6666666666666666,0.6,0.3202132182582236,0.531255170301547,-0.0,4.248218608460325,0.3333333333333333
website,website_registry,1.0,3,1.0,2,0.6666666666666666,1,0.3333333333333333,0.6423391474460629,0.6666666666666666,0.75,0.3326055462222863,-0.0,0.306118038841393,4.248218608460323,0.3333333333333333
