Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountInput,CountOutput,CountSemicolon,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Public Method,"com.example.RecommendationController.getUser",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,1,0,,2,1,1,1,,,0,,,"0,00",1,,,4,2,1,,,,,,,
Public Class,"com.example.RecommendationData",3,0,3,0,1,1,2,1,0,,0,0,,,6,2,6,18,0,0,6,,,,,,35,8,23,10,6,4,,15,9,6,,1,1,0,50,50,"0,17",6,,0,,,8,,,,,,,
Public Constructor,"com.example.RecommendationData.RecommendationData",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,1,0,,,,,,,
Public Constructor,"com.example.RecommendationData.RecommendationData",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,2,3,2,,,,,,,
Public Method,"com.example.RecommendationData.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.RecommendationData.getLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.RecommendationData.setId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.RecommendationData.setLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.RecommendationServiceApplication",3,0,3,0,1,1,5,3,0,,1,0,,,0,0,1,13,0,0,1,,,,,,7,1,6,4,1,0,,3,2,1,,1,1,0,0,0,"0,00",1,,0,,,1,,,,,,,
Public Static Method,"com.example.RecommendationServiceApplication.main",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.RecommendationServiceApplicationTests",3,0,3,0,1,1,3,3,0,,0,0,,,1,0,1,13,0,0,1,,,,,,9,2,7,5,0,0,,2,2,0,,1,1,0,0,0,"0,00",1,,0,,,0,,,,,,,
Public Method,"com.example.RecommendationServiceApplicationTests.contextLoads",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,0,0,,,,,,,
Public Class,"com.example.User",3,0,3,0,1,1,7,3,0,,0,0,,,13,5,13,25,0,0,13,,,,,,78,19,55,23,18,4,,37,19,18,,1,1,0,72,72,"0,07",13,,0,,,23,,,,,,,
Public Class,"com.example.User",3,0,3,0,1,2,6,4,0,,0,0,,,4,4,4,16,0,0,4,,,,,,33,8,21,13,3,4,,12,9,3,,1,1,0,81,81,"0,19",4,,0,,,7,,,,,,,
Public Constructor,"com.example.User.User",,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,3,0,,4,1,3,1,,,0,,,"0,00",1,,,2,5,3,,,,,,,
Public Constructor,"com.example.User.User",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,0,4,2,,,,,,,
Public Constructor,"com.example.User.User",,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,3,0,,4,1,3,1,,,0,,,"0,00",1,,,3,4,3,,,,,,,
Public Constructor,"com.example.User.User",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,1,0,,,,,,,
Public Method,"com.example.User.getFollowing",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,1,1,,,,,,,
Public Method,"com.example.User.getGraphId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,1,1,,,,,,,
Public Method,"com.example.User.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,1,1,,,,,,,
Public Method,"com.example.User.getLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,1,1,,,,,,,
Public Method,"com.example.User.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setFollowing",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setGraphId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.User.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.UserController",4,0,4,0,1,1,9,7,0,,0,0,,,2,1,2,14,0,0,2,,,,,,24,6,14,9,2,4,,6,4,2,,1,1,0,0,0,"0,29",2,,0,,,3,,,,,,,
Public Method,"com.example.UserController.getAllUsers",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,2,1,,,,,,,
Public Method,"com.example.UserController.getUsers",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,1,0,,2,1,1,1,,,0,,,"0,00",1,,,4,2,1,,,,,,,
Public Interface,"com.example.UserRepo",0,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,,,,,,7,1,2,1,0,4,,1,1,0,,0,2,0,0,0,"2,00",0,,0,,,0,,,,,,,
Public Interface,"com.example.UserRepo",0,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,,,,,,7,1,2,1,0,4,,1,1,0,,0,2,0,0,0,"2,00",0,,0,,,0,,,,,,,
Public Class,"com.example.UserServiceApplication",3,0,3,0,1,1,5,3,0,,1,0,,,0,0,1,13,0,0,1,,,,,,8,1,7,4,1,0,,3,2,1,,1,1,0,0,0,"0,00",1,,0,,,1,,,,,,,
Public Static Method,"com.example.UserServiceApplication.main",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.UserServiceApplicationTests",3,0,3,0,1,1,3,3,0,,0,0,,,1,0,1,13,0,0,1,,,,,,9,2,7,5,0,0,,2,2,0,,1,1,0,0,0,"0,00",1,,0,,,0,,,,,,,
Public Method,"com.example.UserServiceApplicationTests.contextLoads",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,0,0,,,,,,,
Package,"com.example.dto",3,0,3,0,1,,,,,4,0,0,,4,27,9,27,,0,0,27,,,,,,188,43,109,48,30,36,,78,48,30,,1,,0,,,"0,33",27,,0,,,47,,,,,,,
Public Class,"com.example.dto.MovieDTO",3,0,3,0,1,1,2,0,0,,0,0,,,9,3,9,21,0,0,9,,,,,,51,13,34,13,11,4,,24,13,11,,1,1,0,59,59,"0,12",9,,0,,,14,,,,,,,
Public Constructor,"com.example.dto.MovieDTO.MovieDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,1,0,,,,,,,
Public Constructor,"com.example.dto.MovieDTO.MovieDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,3,3,2,,,,,,,
Public Constructor,"com.example.dto.MovieDTO.MovieDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,3,0,,4,1,3,1,,,0,,,"0,00",1,,,4,4,3,,,,,,,
Public Method,"com.example.dto.MovieDTO.getLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.MovieDTO.getMovieId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.MovieDTO.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.MovieDTO.setLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.MovieDTO.setMovieId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.MovieDTO.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.dto.RecommendationDTO",3,0,3,0,1,1,3,1,0,,0,0,,,6,2,6,18,0,0,6,,,,,,35,8,23,9,7,4,,16,9,7,,1,1,0,42,42,"0,17",6,,0,,,9,,,,,,,
Public Constructor,"com.example.dto.RecommendationDTO.RecommendationDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,3,1,,,,,,,
Public Constructor,"com.example.dto.RecommendationDTO.RecommendationDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,2,3,2,,,,,,,
Public Method,"com.example.dto.RecommendationDTO.getMovies",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,3,1,1,,,,,,,
Public Method,"com.example.dto.RecommendationDTO.getUser",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.RecommendationDTO.setMovies",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.RecommendationDTO.setUser",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,2,1,1,,,,,,,
Public Class,"com.example.dto.RecommendedMovieDTO",3,0,3,0,1,1,1,0,0,,0,0,,,6,2,6,18,0,0,6,,,,,,34,8,22,9,6,4,,15,9,6,,1,1,0,50,50,"0,18",6,,0,,,8,,,,,,,
Public Constructor,"com.example.dto.RecommendedMovieDTO.RecommendedMovieDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,1,0,,,,,,,
Public Constructor,"com.example.dto.RecommendedMovieDTO.RecommendedMovieDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,2,3,2,,,,,,,
Public Method,"com.example.dto.RecommendedMovieDTO.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.RecommendedMovieDTO.getLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.RecommendedMovieDTO.setId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.RecommendedMovieDTO.setLikes",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Class,"com.example.dto.UserDTO",3,0,3,0,1,1,2,0,0,,0,0,,,6,2,6,18,0,0,6,,,,,,35,9,22,9,6,4,,15,9,6,,1,1,0,50,50,"0,18",6,,0,,,8,,,,,,,
Public Constructor,"com.example.dto.UserDTO.UserDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,0,,1,1,0,1,,,0,,,"0,00",1,,,0,1,0,,,,,,,
Public Constructor,"com.example.dto.UserDTO.UserDTO",,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,2,0,,3,1,2,1,,,0,,,"0,00",1,,,2,3,2,,,,,,,
Public Method,"com.example.dto.UserDTO.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.UserDTO.getName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.UserDTO.setId",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Public Method,"com.example.dto.UserDTO.setName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,1,0,,2,1,1,1,,,0,,,"0,00",1,,,1,1,1,,,,,,,
Package,"com.example.service",12,0,12,1,1,,,,,7,0,1,,4,9,1,9,,1,0,2,,,,,,174,27,111,85,41,39,,79,64,32,,1,,0,,,"0,35",8,,6,,,73,,,,,,,
Public Interface,"com.example.service.MovieService",0,0,0,0,0,0,4,3,0,,0,0,,,2,0,2,2,0,0,0,,,,,,10,3,7,6,0,0,,3,3,0,,0,0,0,0,0,"0,00",0,,2,,,2,,,,,,,
Abstract Method,"com.example.service.MovieService.getMovies",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,2,1,1,,,,,,,
Abstract Method,"com.example.service.MovieService.insertDummyData",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,2,0,1,,,,,,,
Public Class,"com.example.service.RecommendationClientService",17,1,17,1,1,1,21,12,0,,0,1,,,3,1,3,15,1,0,2,,,,,,71,10,57,34,41,7,,37,22,32,,1,1,0,67,67,"0,12",6,,0,,,34,,,,,,,
Private Method,"com.example.service.RecommendationClientService.getMovies",,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,9,10,1,,10,6,9,1,,,0,,,"0,08",2,,,4,5,9,,,,,,,
Lambda Method,"com.example.service.RecommendationClientService.getMovies.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,5,5,1,,4,2,4,1,,,0,,,"0,13",1,,,3,4,4,,,,,,,
Anonymous Class,"com.example.service.RecommendationClientService.getMovies.(lambda_expr_1).(Anon_3)",0,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,2,0,0,0,"0,00",0,,0,,,0,,,,,,,
Public Method,"com.example.service.RecommendationClientService.getRecommendationData",,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,26,13,22,1,,16,9,15,1,,,0,,,"0,04",2,,,7,13,15,,,,,,,
Anonymous Class,"com.example.service.RecommendationClientService.getRecommendationData.(Anon_2)",0,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,2,0,0,0,"0,00",0,,0,,,0,,,,,,,
Lambda Method,"com.example.service.RecommendationClientService.getRecommendationData.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,5,14,0,,7,3,7,1,,,0,,,"0,00",2,,,3,4,7,,,,,,,
Lambda Method,"com.example.service.RecommendationClientService.getRecommendationData.(lambda_expr_1).(lambda_expr_2)",,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,4,10,0,,4,3,4,1,,,0,,,"0,00",2,,,2,13,4,,,,,,,
Lambda Method,"com.example.service.RecommendationClientService.getRecommendationData.(lambda_expr_1).(lambda_expr_2).(lambda_expr_3)",,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,,0,0,0,1,,,0,,,"0,00",1,,,1,4,0,,,,,,,
Public Method,"com.example.service.RecommendationClientService.getUserDetails",,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,6,8,1,,8,4,7,1,,,0,,,"0,09",2,,,4,4,7,,,,,,,
Lambda Method,"com.example.service.RecommendationClientService.getUserDetails.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,4,5,1,,4,2,4,1,,,0,,,"0,14",1,,,4,5,4,,,,,,,
Anonymous Class,"com.example.service.RecommendationClientService.getUserDetails.(lambda_expr_1).(Anon_1)",0,0,0,0,0,1,0,0,0,,0,0,,,0,0,0,12,0,0,0,,,,,,0,0,0,0,0,0,,0,0,0,,0,2,0,0,0,"0,00",0,,0,,,0,,,,,,,
Public Interface,"com.example.service.RecommendationService",0,0,0,0,0,0,3,3,0,,0,0,,,1,0,1,1,0,0,0,,,,,,7,2,5,4,0,0,,2,2,0,,0,0,0,0,0,"0,00",0,,1,,,1,,,,,,,
Abstract Method,"com.example.service.RecommendationService.insertDummyData",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,2,0,1,,,,,,,
Public Interface,"com.example.service.UserService",0,0,0,0,0,0,7,5,0,,0,0,,,3,0,3,3,0,0,0,,,,,,13,4,9,8,0,0,,4,4,0,,0,0,0,0,0,"0,00",0,,3,,,3,,,,,,,
Abstract Method,"com.example.service.UserService.createUser",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,2,0,1,,,,,,,
Abstract Method,"com.example.service.UserService.getUser",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,3,1,1,,,,,,,
Abstract Method,"com.example.service.UserService.getUsers",,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,0,,1,1,0,0,,,0,,,"0,00",0,,,2,1,1,,,,,,,
Unknown Annotation,"com.netflix.hystrix.contrib.javanica.annotation.HystrixCommand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"data.sql",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,0,,0,61,1,51,0,0,9,0,0,0,0,,0,,0,,,"0,18",0,,,,,,,,,0,0,"0,00","0,00"
Unknown Annotation,"javax.persistence.Entity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"javax.persistence.GeneratedValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"javax.persistence.Id",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
File,"nbactions.xml",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,,,,17,0,17,,,0,,0,0,0,0,0,,0,,,"0,00",0,0,,,,,,,,0,0,"0,00","0,00"
File,"nbactions.xml",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,,,,17,0,17,,,0,,0,0,0,0,0,,0,,,"0,00",0,0,,,,,,,,0,0,"0,00","0,00"
File,"nbactions.xml",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,,,,31,0,31,,,0,,0,0,0,0,0,,0,,,"0,00",0,0,,,,,,,,0,0,"0,00","0,00"
File,"nbactions.xml",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,,,,17,0,17,,,0,,0,0,0,0,0,,0,,,"0,00",0,0,,,,,,,,0,0,"0,00","0,00"
File,"nbactions.xml",0,0,0,0,0,,,,,0,,,0,,,,,,,,,,,,,,46,0,46,,,0,,0,0,0,0,0,,0,,,"0,00",0,0,,,,,,,,0,0,"0,00","0,00"
Unknown Annotation,"org.hibernate.validator.constraints.Email",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.junit.Test",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.junit.runner.RunWith",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.neo4j.ogm.annotation.GraphId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.neo4j.ogm.annotation.NodeEntity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.neo4j.ogm.annotation.Relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.beans.factory.annotation.Autowired",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.boot.autoconfigure.SpringBootApplication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.boot.test.context.SpringBootTest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.client.circuitbreaker.EnableCircuitBreaker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.client.discovery.EnableDiscoveryClient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.client.loadbalancer.LoadBalanced",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.config.server.EnableConfigServer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.eureka.EnableEurekaClient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.eureka.server.EnableEurekaServer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.feign.EnableFeignClients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.feign.FeignClient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.hystrix.dashboard.EnableHystrixDashboard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.cloud.netflix.zuul.EnableZuulProxy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.context.annotation.Bean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.context.annotation.Configuration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.context.annotation.Scope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.annotation.CreatedDate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.annotation.Id",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.mongodb.core.index.Indexed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.mongodb.core.mapping.Document",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.mongodb.repository.config.EnableMongoRepositories",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.neo4j.annotation.Query",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
Unknown Annotation,"org.springframework.data.neo4j.annotation.QueryResult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00",,,,,,,,,,,,,
