Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"DataSetRepository.java",0,,12,5,7,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,6,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DataSetService.java",1,,54,15,37,2,28,18,13,,"0,05",6,1,5,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,19,13,,20,3,,2,,,7,,,,0,0,"0,00","0,00"
Unknown Annotation,"DeleteMapping",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"DockerApiImage.java",1,,171,30,141,0,66,42,25,,"0,00",4,0,4,0,,,,,1,0,0,24,24,24,12,24,,0,0,0,24,,92,25,,41,1,,0,,,24,,,,0,0,"0,00","0,00"
File,"DockerApiTag.java",1,,210,35,175,0,82,52,31,,"0,00",4,0,4,0,,,,,1,0,0,30,30,30,15,30,,0,0,0,30,,114,32,,51,1,,0,,,30,,,,0,0,"0,00","0,00"
File,"DockerBenchmarkJob.java",0,,27,7,20,0,13,13,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,19,0,,12,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerBenchmarkJob.java",0,,27,8,19,0,12,12,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,18,0,,11,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerBenchmarkJobCreateEvent.java",0,,24,7,17,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,5,0,,0,0,0,0,,16,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerBenchmarkJobDto.java",0,,26,7,19,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,18,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerBenchmarkJobRepository.java",0,,10,3,7,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,6,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerCheckingServicesConfig.java",1,,20,5,15,0,11,10,1,,"0,00",4,0,4,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,12,1,,9,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"DockerClientConfig.java",1,,32,6,26,0,15,14,3,,"0,00",14,2,12,0,,,,,1,0,0,1,1,1,1,1,,0,0,0,1,,19,9,,13,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"DockerContainer.java",0,,33,9,24,0,17,17,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,12,0,,0,0,0,0,,23,0,,16,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerContainerRepository.java",0,,18,5,13,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,2,2,0,2,,2,0,0,0,,12,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerContainerService.java",1,,171,44,127,0,88,42,55,,"0,00",11,2,9,0,,,,,1,0,0,11,11,11,5,11,,0,1,0,10,,49,73,,70,3,,2,,,16,,,,0,0,"0,00","0,00"
File,"DockerHubRestProxy.java",3,,50,12,38,0,32,21,15,,"0,00",13,3,11,0,,,,,1,0,0,2,2,2,2,2,,0,0,0,2,,23,15,,26,4,,2,,,5,,,,0,0,"0,00","0,00"
File,"DockerHubRestProxyTest.java",1,,28,9,19,0,12,10,4,,"0,00",5,0,5,0,,,,,1,0,0,2,2,2,1,2,,2,0,0,0,,14,4,,9,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"DockerImage.java",0,,22,6,16,0,8,8,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,15,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerImageRepository.java",0,,11,3,8,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,7,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerJobExecutionService.java",1,,99,25,74,0,59,33,31,,"0,00",10,2,8,0,,,,,1,0,0,6,6,6,5,6,,0,4,0,2,,39,33,,51,2,,1,,,7,,,,0,0,"0,00","0,00"
File,"DockerRepo.java",0,,8,3,5,0,3,3,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,4,0,,2,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerRepo.java",0,,12,4,8,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,7,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerRepoController.java",1,,76,13,63,0,46,32,19,,"0,00",6,0,6,0,,,,,1,0,0,7,7,7,3,7,,0,3,0,4,,38,20,,36,2,,1,,,9,,,,0,0,"0,00","0,00"
File,"DockerRepoDto.java",0,,4,1,3,0,2,2,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,2,0,,1,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerRepoRepository.java",0,,10,3,7,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,6,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"DockerRepoService.java",1,,48,12,36,0,27,17,12,,"0,00",5,0,5,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,18,12,,19,3,,2,,,7,,,,0,0,"0,00","0,00"
File,"DockerTag.java",0,,27,9,18,0,9,9,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,17,0,,8,0,,0,,,0,,,,0,0,"0,00","0,00"
